,summary,Weinlese,Wohnen,Auto,Hochwasser,Ski,word
Vorteil,3.43117578838776,-0.2522639052007737,-0.17678295855470993,0.4168875304114594,0.2566385784957964,-0.6550175920241234,Vorteil
entscheidend vorteil,3.43117578838776,-0.2522639052007737,-0.17678295855470993,0.4168875304114594,0.2566385784957964,-0.6550175920241234,entscheidend vorteil
Floria,3.484282264192448,-0.2676229803008906,-0.19214203365482696,0.4502641412233774,0.19893960495968868,-0.6703766671242403,Floria
vorteil floria,3.484282264192448,-0.2676229803008906,-0.19214203365482696,0.4502641412233774,0.19893960495968868,-0.6703766671242403,vorteil floria
Huettl,4.915002235916984,-0.6116531158315465,-0.5361721691854829,0.6132209338271524,0.2229961831640857,-1.014406802654896,Huettl
floria huettl,3.546265145065599,-0.28525588517433204,-0.20977493852826848,0.47788551973863297,0.15437699473556107,-0.6880095719976816,floria huettl
erklärt,5.614683240391328,-0.7447460808053701,-0.6692651341593064,0.7552064749908515,-0.14984290305628456,-1.1474997676287197,erklärt
huettl erklär,3.6318467539641133,-0.3091021738726005,-0.2336212272265367,0.508308275741977,0.10740593449520214,-0.7118558606959501,huettl erklär
erklär warum,3.8143300312095634,-0.35812594226810274,-0.28264499562203926,0.5490975186799472,0.06465680357482981,-0.7608796290914523,erklär warum
Opel,4.173706193751126,-0.4481653238790694,-0.3726843772330059,0.4351017892563161,0.47135489396488384,-0.850919010702419,Opel
warum opel,3.3519535785498102,-0.2289042409581529,-0.1534232943120894,0.27145056003218593,0.5056015959019341,-0.6316579277815026,warum opel
einziger,4.473829534348904,-0.5176056682603906,-0.44212472161432703,0.6515910494819379,-0.038042149737951496,-0.9203593550837403,einziger
opel einzig,4.473829534348904,-0.5176056682603906,-0.44212472161432703,0.6515910494819379,-0.038042149737951496,-0.9203593550837403,opel einzig
Autohersteller,5.989974932095083,-0.8094481344750509,-0.7339671878289873,0.7978023485453283,-0.2838411245826011,-1.2122018212984007,Autohersteller
einzig autohersteller,5.989974932095083,-0.8094481344750509,-0.7339671878289873,0.7978023485453283,-0.2838411245826011,-1.2122018212984007,einzig autohersteller
autohersteller deutschland,4.171784907322003,-0.44770488687427307,-0.3722239402282094,0.5396208730125638,0.2296839361146357,-0.8504585736976228,autohersteller deutschland
deutschland wasserstoff,3.823552420570182,-0.3605408508244354,-0.2850599041783718,0.1714856169870884,0.7743449350483012,-0.7632945376477852,deutschland wasserstoff
setzt,3.6985311702247636,-0.32729666712755384,-0.2518157204814902,0.3966068064676375,0.40720916973253324,-0.7300503539509036,setzt
wasserstoff setz,3.6985311702247636,-0.32729666712755384,-0.2518157204814902,0.3966068064676375,0.40720916973253324,-0.7300503539509036,wasserstoff setz
klimaneutralen,3.3476587994178653,-0.22762214298652314,-0.15214119634045947,0.38427212564504487,0.29224391318364595,-0.6303758298098728,klimaneutralen
setz klimaneutral,3.3476587994178653,-0.22762214298652314,-0.15214119634045947,0.38427212564504487,0.29224391318364595,-0.6303758298098728,setz klimaneutral
klimaneutral e-fuel,3.221112314650549,-0.18908764655389068,-0.11360669990782689,0.36987455384096934,0.26155834903795183,-0.5918413333772403,klimaneutral e-fuel
e-fuel halt,3.1682497543518173,-0.172540214761225,-0.09705926811516136,0.36233153279388086,0.2502425310817077,-0.5752939015845747,e-fuel halt
mit florian,3.068201402121405,-0.14045243472897526,-0.06497148808291149,0.34557108028628214,0.23100245132777317,-0.543206121552325,mit florian
florian huettl,3.0338222635791396,-0.1291842049765154,-0.05370325833045187,0.3390494899603118,0.22499706050765197,-0.5319378917998651,florian huettl
huettl opel,2.992026618127592,-0.11531186382121097,-0.03983091717514731,0.33058393702937283,0.21808054644053412,-0.5180655506445607,huettl opel
opel schon,2.9747891594918667,-0.10953407304264041,-0.034053126396576774,0.32691820354448514,0.2153453824838698,-0.5122877598659901,opel schon
schon neu,2.917283063403412,-0.09001363271266317,-0.014532686066599637,0.31393531356370313,0.20668789677536628,-0.4927673195360129,schon neu
neu chef,2.9013184516404773,-0.08452617948791123,-0.009045232841847672,0.31012118636237734,0.2044060564080733,-0.48727986631126086,neu chef
Sein,4.377053875008283,-0.49573677410933314,-0.4202558274632694,0.6822857164219277,-0.2141262408576321,-0.8984904609326826,Sein
Vorgänger,2.8742821670927516,-0.07516386937813843,0.00031707726792539365,0.30344865783993524,0.20065590254850163,-0.4779175562014881,Vorgänger
sein vorgänger,2.8742821670927516,-0.07516386937813843,0.00031707726792539365,0.30344865783993524,0.20065590254850163,-0.4779175562014881,sein vorgänger
blieb,2.851885929598057,-0.06734141243307505,0.008139534212988658,0.2977145642720341,0.19765422067272648,-0.4700950992564247,blieb
vorgänger bleib,2.851885929598057,-0.06734141243307505,0.008139534212988658,0.2977145642720341,0.19765422067272648,-0.4700950992564247,vorgänger bleib
mal,2.8273480677799827,-0.058700101115146584,0.016780845530916983,0.2912124478133161,0.19447010769901327,-0.46145378793849623,mal
bleib mal,2.8273480677799827,-0.058700101115146584,0.016780845530916983,0.2912124478133161,0.19447010769901327,-0.46145378793849623,bleib mal
mal jahr,2.812224485419656,-0.053336709307928706,0.022144237338135163,0.28708832510624965,0.19256017664111116,-0.4560903961312782,mal jahr
lang,2.8032219489800254,-0.05013035901771297,0.02535058762835086,0.2845904841716192,0.19144175167938204,-0.45288404584106257,lang
jahr lang,2.8032219489800254,-0.05013035901771297,0.02535058762835086,0.2845904841716192,0.19144175167938204,-0.45288404584106257,jahr lang
Traditionsmarke,2.7796622910404887,-0.04169034959603553,0.03379059705002814,0.27789967786971975,0.18857829232073642,-0.4444440364193853,Traditionsmarke
sei traditionsmark,2.7796622910404887,-0.04169034959603553,0.03379059705002814,0.27789967786971975,0.18857829232073642,-0.4444440364193853,sei traditionsmark
traditionsmark immer,2.755333125116742,-0.03289925916839582,0.04258168747766787,0.2707518393205548,0.18571438261455764,-0.4356529459917456,traditionsmark immer
Krisenmodus,2.7359758195313315,-0.025849069146189046,0.049631877499874556,0.2648873391771689,0.183500494576235,-0.42860275596953873,Krisenmodus
immer krisenmodus,2.7359758195313315,-0.025849069146189046,0.049631877499874556,0.2648873391771689,0.183500494576235,-0.42860275596953873,immer krisenmodus
interview erklär,4.258725278321504,-0.4683307923774907,-0.3928498457314271,0.6828737406201334,-0.2742844856408466,-0.8710844792008405,interview erklär
erklär huettl,2.695020052657649,-0.010766552338107856,0.06471439430795586,0.2519441270453654,0.17899545390770485,-0.4135202391614575,erklär huettl
+13260,2.678175854106713,-0.004496818637214943,0.07098412800884875,0.24640327558230476,0.17720963083952337,-0.4072505054605646,+13260
huettl +13260,2.678175854106713,-0.004496818637214943,0.07098412800884875,0.24640327558230476,0.17720963083952337,-0.4072505054605646,huettl +13260
+13260 chars,2.6712187694598533,-0.0018957435403769945,0.07358520310568661,0.24407674443367156,0.17648293207979215,-0.40464943036372675,+13260 chars
Debütfahrt,3.302493616792212,-0.21403873188689315,-0.1385577852408297,0.5710715324323439,-0.35301071895691966,-0.6167924187102429,Debütfahrt
Zweiflers,3.6500182614191146,-0.3140930780259436,-0.23861213137987997,0.6440839131904914,-0.45306506509596994,-0.7168467648492933,Zweiflers
debütfahrt zweifler,3.6500182614191146,-0.3140930780259436,-0.23861213137987997,0.6440839131904914,-0.45306506509596994,-0.7168467648492933,debütfahrt zweifler
Dieses,4.3297842180973465,-0.48487861393051346,-0.40939766728444976,0.7439727476956847,-0.6238506010005398,-0.8876323007538631,Dieses
zweifler dieses,4.3297842180973465,-0.48487861393051346,-0.40939766728444976,0.7439727476956847,-0.6238506010005398,-0.8876323007538631,zweifler dieses
dieses auto,5.648253161696712,-0.7507072297485289,-0.6752262831024652,0.8565432532718503,-0.8896792168185552,-1.1534609165718785,dieses auto
zerstreut,4.546223465546236,-0.5336577880591331,-0.4581768414130695,0.7679833740133741,-0.6726297751291594,-0.9364114748824828,zerstreut
auto zerstreu,4.546223465546236,-0.5336577880591331,-0.4581768414130695,0.7679833740133741,-0.6726297751291594,-0.9364114748824828,auto zerstreu
all,3.829489673040731,-0.36209245699334913,-0.2866115103472855,0.6749603588985735,-0.5010644440633755,-0.7648461438166987,all
zerstreu all,3.829489673040731,-0.36209245699334913,-0.2866115103472855,0.6749603588985735,-0.5010644440633755,-0.7648461438166987,zerstreu all
Elektro-Bedenken,3.5176749241118572,-0.2771611457547895,-0.20168019910872592,0.6185882780649096,-0.4161331328248158,-0.6799148325781391,Elektro-Bedenken
all elektro-bedenken,3.5176749241118572,-0.2771611457547895,-0.20168019910872592,0.6185882780649096,-0.4161331328248158,-0.6799148325781391,all elektro-bedenken
elektro-bedenken mit,3.226313539287513,-0.19070107364342687,-0.11522012699736323,0.552108713744013,-0.32967306071345315,-0.5934547604667766,elektro-bedenken mit
mit ganz,3.1176928213122905,-0.15645415523784267,-0.08097320859177905,0.5227685451270477,-0.295426142307869,-0.5592078420611923,mit ganz
ganz neu,3.0776883419012178,-0.14353968416234703,-0.06805873751628347,0.5112064787978735,-0.28251167123237336,-0.5462933709856969,ganz neu
Modell,3.035346836913678,-0.12968660434663085,-0.054205657700567365,0.498483433945835,-0.2686585914166573,-0.5324402911699805,Modell
neu modell,3.035346836913678,-0.12968660434663085,-0.054205657700567365,0.498483433945835,-0.2686585914166573,-0.5324402911699805,neu modell
EQE,2.992214071379664,-0.11537451278934574,-0.039893566143282044,0.48497641639024897,-0.254346499859372,-0.5181281996126953,EQE
modell eq,2.992214071379664,-0.11537451278934574,-0.039893566143282044,0.48497641639024897,-0.254346499859372,-0.5181281996126953,modell eq
eq mercedes,2.9445248251600664,-0.09930836170984386,-0.023827415063780194,0.46935611084148404,-0.23828034877987014,-0.5020620485331934,eq mercedes
schaffen,2.8912345147956664,-0.08104448597907167,-0.00556353933300799,0.4509819818324523,-0.220016473049098,-0.4837981728024214,schaffen
mercedes schaff,2.8912345147956664,-0.08104448597907167,-0.00556353933300799,0.4509819818324523,-0.220016473049098,-0.4837981728024214,mercedes schaff
Kundschaft,2.8403588361430216,-0.06329130226165015,0.012189644384413553,0.43245849016904,-0.20226328933167648,-0.46604498908499964,Kundschaft
schaff kundschaft,2.8403588361430216,-0.06329130226165015,0.012189644384413553,0.43245849016904,-0.20226328933167648,-0.46604498908499964,schaff kundschaft
endgültig,2.8226920909815574,-0.0570519790765353,0.01842896756952842,0.425786343827467,-0.19602396614656153,-0.459805665899885,endgültig
kundschaft endgültig,2.8226920909815574,-0.0570519790765353,0.01842896756952842,0.425786343827467,-0.19602396614656153,-0.459805665899885,kundschaft endgültig
endgültig elektroauto,2.8300148685298643,-0.05964287285435782,0.015838073791706046,0.42856743323324736,-0.19861485992438416,-0.4623965596777074,endgültig elektroauto
überzeugen,2.885490630598823,-0.07905585541583826,-0.0035749087697747105,0.4489402484908582,-0.21802784248586468,-0.481809542239188,überzeugen
elektroauto überzeug,2.885490630598823,-0.07905585541583826,-0.0035749087697747105,0.4489402484908582,-0.21802784248586468,-0.481809542239188,elektroauto überzeug
überzeugten,3.0332225237465993,-0.12898650086998018,-0.053505554223916535,0.4978313988698233,-0.26795848794000643,-0.5317401876933299,überzeugten
welt überzeugt,3.0332225237465993,-0.12898650086998018,-0.053505554223916535,0.4978313988698233,-0.26795848794000643,-0.5317401876933299,welt überzeugt
Mercedes-Fahrer,3.1413128572249076,-0.16400172724962248,-0.08852078060355885,0.5293963935677317,-0.3029737143196487,-0.5667554140729723,Mercedes-Fahrer
überzeugt mercedes-fahrer,3.1413128572249076,-0.16400172724962248,-0.08852078060355885,0.5293963935677317,-0.3029737143196487,-0.5667554140729723,überzeugt mercedes-fahrer
Verbrenner-Anhänger,3.6911321433096513,-0.3252941322152639,-0.24981318556920026,0.6515091521477301,-0.46426611928529027,-0.7280478190386135,Verbrenner-Anhänger
mercedes-fahrer verbrenner-anhänger,3.6911321433096513,-0.3252941322152639,-0.24981318556920026,0.6515091521477301,-0.46426611928529027,-0.7280478190386135,mercedes-fahrer verbrenner-anhänger
verbrenner-anhänger 1000,3.522420436541488,-0.2785092846379338,-0.20302833799187,0.6195473264349484,-0.41748127170796,-0.6812629714612833,verbrenner-anhänger 1000
1000 kilometer,3.6500182614191146,-0.3140930780259436,-0.23861213137987997,0.6440839131904914,-0.45306506509596994,-0.7168467648492933,1000 kilometer
kilometer auto,5.648253161696712,-0.7507072297485289,-0.6752262831024652,0.8565432532718503,-0.8896792168185552,-1.1534609165718785,kilometer auto
auto fahr,4.546223465546236,-0.5336577880591331,-0.4581768414130695,0.7679833740133741,-0.6726297751291594,-0.9364114748824828,auto fahr
fahr lass,3.973913074998773,-0.39911217777834673,-0.32363123113228304,0.6971844468469544,-0.5380841648483731,-0.8018658646016964,fahr lass
Fazit,3.5176749241118572,-0.2771611457547895,-0.20168019910872592,0.6185882780649096,-0.4161331328248158,-0.6799148325781391,Fazit
sein fazit,3.5176749241118572,-0.2771611457547895,-0.20168019910872592,0.6185882780649096,-0.4161331328248158,-0.6799148325781391,sein fazit
eindeutig,3.3315650682863676,-0.22280309137334314,-0.14732214472727945,0.577989399154769,-0.36177507844336954,-0.6255567781966928,eindeutig
fazit eindeutig,3.3315650682863676,-0.22280309137334314,-0.14732214472727945,0.577989399154769,-0.36177507844336954,-0.6255567781966928,fazit eindeutig
Mittlerweile,3.1932928441330577,-0.180413531259537,-0.10493258461347328,0.5434899423356545,-0.3193855183295633,-0.5831672180828866,Mittlerweile
mittlerweile geb,3.0776883419012178,-0.14353968416234703,-0.06805873751628347,0.5112064787978735,-0.28251167123237336,-0.5462933709856969,mittlerweile geb
geb wenig,3.0223980717947256,-0.12541148710886865,-0.049930540462805026,0.49448804467550006,-0.2643834741788952,-0.5281651739322183,geb wenig
objektive,2.9865203122355486,-0.11346984183389264,-0.037988895187829,0.4831503065812553,-0.2524418289039191,-0.5162235286572424,objektive
wenig objektiv,2.9865203122355486,-0.11346984183389264,-0.037988895187829,0.4831503065812553,-0.2524418289039191,-0.5162235286572424,wenig objektiv
Gründe,2.9349103660341527,-0.09603782044752915,-0.020556873801465318,0.46611501652581344,-0.23500980751755546,-0.4987915072708787,Gründe
objektiv grund,2.9349103660341527,-0.09603782044752915,-0.020556873801465318,0.46611501652581344,-0.23500980751755546,-0.4987915072708787,objektiv grund
Kauf,4.671172199497337,-0.5607709538158719,-0.48529000716980814,0.7805985718269662,-0.6997429408858983,-0.9635246406392217,Kauf
grund kauf,2.830205678220976,-0.05971029414637561,0.015770652499688093,0.42863960471276186,-0.198682281216402,-0.4624639809697253,grund kauf
elektrischen,2.802981612518045,-0.050044619547324073,0.02543632709873953,0.4181890753895032,-0.18901660661735048,-0.45279830637067375,elektrischen
kauf elektrisch,2.802981612518045,-0.050044619547324073,0.02543632709873953,0.4181890753895032,-0.18901660661735048,-0.45279830637067375,kauf elektrisch
Neuwagens,2.8433266178882133,-0.06433561832696207,0.01114532831910156,0.43356687097617475,-0.2033076053969884,-0.4670893051503117,Neuwagens
elektrisch neuwagen,2.8433266178882133,-0.06433561832696207,0.01114532831910156,0.43356687097617475,-0.2033076053969884,-0.4670893051503117,elektrisch neuwagen
beschäftigen,2.8912345147956664,-0.08104448597907167,-0.00556353933300799,0.4509819818324523,-0.220016473049098,-0.4837981728024214,beschäftigen
neuwagen beschäftig,2.8912345147956664,-0.08104448597907167,-0.00556353933300799,0.4509819818324523,-0.220016473049098,-0.4837981728024214,neuwagen beschäftig
Objektivität,2.9809324922515072,-0.1115970757474989,-0.03611612910143522,0.48134812478250055,-0.2505690628175252,-0.5143507625708484,Objektivität
doch objektivität,2.9809324922515072,-0.1115970757474989,-0.03611612910143522,0.48134812478250055,-0.2505690628175252,-0.5143507625708484,doch objektivität
spielt,3.062948423173751,-0.1387388963609177,-0.06325794971485407,0.5068355125916372,-0.277710883430944,-0.5414925831842675,spielt
